ID_1,HEX_1,Name_1,Pokcet_1,Translation_1,Type_1,ID_2,HEX_2,Name_2,Pokcet_2,ID_3,HEX_3,Name_3,Pokcet_3,ID_3Colo,HEX_3Colo,Name_3Colo,Pokcet_3Colo,ID_3XD,HEX_3XD,Name_3XD,Pokcet_3XD,ID_4,HEX_4,Name_4,Pokcet_4,ID_5,HEX_5,Name_5,Pokcet_5,ID_6,HEX_6,Name_6,Pokcet_6,ID_7,HEX_7,Name_7,Pokcet_7,ID_7LG,HEX_7LG,Name_7LG,Pokcet_7LG
,,,,,,,,,,,,,,463,0x01CF,unknown,Unknown pocket,463,0x01CF,unknown,Unknown pocket,463,0x01CF,Storage Key,Unknown pocket,463,0x01CF,Storage Key,Key items pocket,461,0x01CD,Coupon 2,Key items pocket,463,0x01CF,Storage Key,Key items pocket,463,0x01CF,Storage Key,Unknown pocket
,,,,,,,,,,,,,,464,0x01D0,unknown,Unknown pocket,464,0x01D0,unknown,Unknown pocket,464,0x01D0,SecretPotion,Key items pocket,464,0x01D0,SecretPotion,Key items pocket,462,0x01CE,Coupon 3,Key items pocket,464,0x01D0,Secret Potion,Key items pocket,464,0x01D0,Secret Potion,Unknown pocket
,,,,,,,,,,,,,,465,0x01D1,unknown,Unknown pocket,465,0x01D1,unknown,Unknown pocket,465,0x01D1,Vs. Recorder*,Key items pocket,465,0x01D1,Vs. Recorder,Key items pocket,463,0x01CF,Storage Key,Key items pocket,465,0x01D1,Vs. Recorder,Key items pocket,465,0x01D1,Vs. Recorder,Unknown pocket
,,,,,,,,,,,,,,466,0x01D2,unknown,Unknown pocket,466,0x01D2,unknown,Unknown pocket,466,0x01D2,Gracidea*,Key items pocket,466,0x01D2,Gracidea,Key items pocket,464,0x01D0,Secret Potion,Key items pocket,466,0x01D2,Gracidea,Key items pocket,466,0x01D2,Gracidea,Unknown pocket
,,,,,,,,,,,,,,467,0x01D3,unknown,Unknown pocket,467,0x01D3,unknown,Unknown pocket,467,0x01D3,Secret Key*,Key items pocket,467,0x01D3,Secret Key,Key items pocket,465,0x01D1,Vs. Recorder,Key items pocket,467,0x01D3,Secret Key,Key items pocket,467,0x01D3,Secret Key,Unknown pocket
,,,,,,,,,,,,,,468,0x01D4,unknown,Unknown pocket,468,0x01D4,unknown,Unknown pocket,468,0x01D4,Apricorn Box*,Key items pocket,468,0x01D4,Apricorn Box,Key items pocket,466,0x01D2,Gracidea,Key items pocket,468,0x01D4,Apricorn Box,Key items pocket,468,0x01D4,Apricorn Box,Unknown pocket
,,,,,,,,,,,,,,469,0x01D5,unknown,Unknown pocket,469,0x01D5,unknown,Unknown pocket,469,0x01D5,Unown Report*,Key items pocket,469,0x01D5,Unown Report,Key items pocket,467,0x01D3,Secret Key,Key items pocket,469,0x01D5,Unown Report,Key items pocket,469,0x01D5,Unown Report,Unknown pocket
,,,,,,,,,,,,,,470,0x01D6,unknown,Unknown pocket,470,0x01D6,unknown,Unknown pocket,470,0x01D6,Berry Pots*,Key items pocket,470,0x01D6,Berry Pots,Key items pocket,468,0x01D4,Apricorn Box,Key items pocket,470,0x01D6,Berry Pots,Key items pocket,470,0x01D6,Berry Pots,Unknown pocket
,,,,,,,,,,,,,,471,0x01D7,unknown,Unknown pocket,471,0x01D7,unknown,Unknown pocket,471,0x01D7,Dowsing MCHN*,Key items pocket,471,0x01D7,Dowsing MCHN,Key items pocket,469,0x01D5,Unown Report,Key items pocket,471,0x01D7,Dowsing Machine,Key items pocket,471,0x01D7,Dowsing Machine,Unknown pocket
,,,,,,,,,,,,,,472,0x01D8,unknown,Unknown pocket,472,0x01D8,unknown,Unknown pocket,472,0x01D8,Blue Card*,Key items pocket,472,0x01D8,Blue Card,Key items pocket,470,0x01D6,Berry Pots,Key items pocket,472,0x01D8,Blue Card,Key items pocket,472,0x01D8,Blue Card,Unknown pocket
,,,,,,,,,,,,,,473,0x01D9,unknown,Unknown pocket,473,0x01D9,unknown,Unknown pocket,473,0x01D9,SlowpokeTail*,Key items pocket,473,0x01D9,SlowpokeTail,Key items pocket,471,0x01D7,Dowsing Machine*,Key items pocket,473,0x01D9,Slowpoke Tail,Key items pocket,473,0x01D9,Slowpoke Tail,Unknown pocket
,,,,,,,,,,,,,,474,0x01DA,unknown,Unknown pocket,474,0x01DA,unknown,Unknown pocket,474,0x01DA,Clear Bell*,Key items pocket,474,0x01DA,Clear Bell,Key items pocket,471,0x01D7,Dowsing Machine*,Key items pocket,474,0x01DA,Clear Bell,Key items pocket,474,0x01DA,Clear Bell,Unknown pocket
,,,,,,,,,,,,,,475,0x01DB,unknown,Unknown pocket,475,0x01DB,unknown,Unknown pocket,475,0x01DB,Card Key*,Key items pocket,475,0x01DB,Card Key,Key items pocket,472,0x01D8,Blue Card,Key items pocket,475,0x01DB,Card Key,Key items pocket,475,0x01DB,Card Key,Unknown pocket
,,,,,,,,,,,,,,476,0x01DC,unknown,Unknown pocket,476,0x01DC,unknown,Unknown pocket,476,0x01DC,Basement Key*,Key items pocket,476,0x01DC,Basement Key,Key items pocket,473,0x01D9,Slowpoke Tail,Key items pocket,476,0x01DC,Basement Key,Key items pocket,476,0x01DC,Basement Key,Unknown pocket
,,,,,,,,,,,,,,477,0x01DD,unknown,Unknown pocket,477,0x01DD,unknown,Unknown pocket,477,0x01DD,Squirt Bottle*,Key items pocket,477,0x01DD,SquirtBottle,Key items pocket,474,0x01DA,Clear Bell,Key items pocket,477,0x01DD,Squirt Bottle,Key items pocket,477,0x01DD,Squirt Bottle,Unknown pocket
,,,,,,,,,,,,,,478,0x01DE,unknown,Unknown pocket,478,0x01DE,unknown,Unknown pocket,478,0x01DE,Red Scale*,Key items pocket,478,0x01DE,Red Scale,Key items pocket,475,0x01DB,Card Key,Key items pocket,478,0x01DE,Red Scale,Key items pocket,478,0x01DE,Red Scale,Unknown pocket
,,,,,,,,,,,,,,479,0x01DF,unknown,Unknown pocket,479,0x01DF,unknown,Unknown pocket,479,0x01DF,Lost Item*,Key items pocket,479,0x01DF,Lost Item,Key items pocket,476,0x01DC,Basement Key,Key items pocket,479,0x01DF,Lost Item,Key items pocket,479,0x01DF,Lost Item,Unknown pocket
,,,,,,,,,,,,,,480,0x01E0,unknown,Unknown pocket,480,0x01E0,unknown,Unknown pocket,480,0x01E0,Pass*,Key items pocket,480,0x01E0,Pass,Key items pocket,477,0x01DD,Squirt Bottle,Key items pocket,480,0x01E0,Pass,Key items pocket,480,0x01E0,Pass,Unknown pocket
,,,,,,,,,,,,,,481,0x01E1,unknown,Unknown pocket,481,0x01E1,unknown,Unknown pocket,481,0x01E1,Machine Part*,Key items pocket,481,0x01E1,Machine Part,Key items pocket,478,0x01DE,Red Scale,Key items pocket,481,0x01E1,Machine Part,Key items pocket,481,0x01E1,Machine Part,Unknown pocket
,,,,,,,,,,,,,,482,0x01E2,unknown,Unknown pocket,482,0x01E2,unknown,Unknown pocket,482,0x01E2,Silver Wing*,Key items pocket,482,0x01E2,Silver Wing,Key items pocket,479,0x01DF,Lost Item,Key items pocket,482,0x01E2,Silver Wing,Key items pocket,482,0x01E2,Silver Wing,Unknown pocket
,,,,,,,,,,,,,,483,0x01E3,unknown,Unknown pocket,483,0x01E3,unknown,Unknown pocket,483,0x01E3,Rainbow Wing*,Key items pocket,483,0x01E3,Rainbow Wing,Key items pocket,480,0x01E0,Pass,Key items pocket,483,0x01E3,Rainbow Wing,Key items pocket,483,0x01E3,Rainbow Wing,Unknown pocket
,,,,,,,,,,,,,,484,0x01E4,unknown,Unknown pocket,484,0x01E4,unknown,Unknown pocket,484,0x01E4,Mystery Egg*,Key items pocket,484,0x01E4,Mystery Egg,Key items pocket,481,0x01E1,Machine Part,Key items pocket,484,0x01E4,Mystery Egg,Key items pocket,484,0x01E4,Mystery Egg,Unknown pocket
,,,,,,,,,,,,,,485,0x01E5,unknown,Unknown pocket,485,0x01E5,unknown,Unknown pocket,485,0x01E5,Red Apricorn*,Items pocket,485,0x01E5,Red Apricorn,Items pocket,482,0x01E2,Silver Wing,Key items pocket,485,0x01E5,Red Apricorn,Items pocket,485,0x01E5,Red Apricorn,Unknown pocket
,,,,,,,,,,,,,,486,0x01E6,unknown,Unknown pocket,486,0x01E6,unknown,Unknown pocket,486,0x01E6,Ylw Apricorn*,Items pocket,486,0x01E6,Blu Apricorn,Items pocket,483,0x01E3,Rainbow Wing,Key items pocket,486,0x01E6,Blue Apricorn,Items pocket,486,0x01E6,Blue Apricorn,Unknown pocket
,,,,,,,,,,,,,,487,0x01E7,unknown,Unknown pocket,487,0x01E7,unknown,Unknown pocket,487,0x01E7,Blu Apricorn*,Items pocket,487,0x01E7,Ylw Apricorn,Items pocket,484,0x01E4,Mystery Egg,Key items pocket,487,0x01E7,Yellow Apricorn,Items pocket,487,0x01E7,Yellow Apricorn,Unknown pocket
,,,,,,,,,,,,,,488,0x01E8,unknown,Unknown pocket,488,0x01E8,unknown,Unknown pocket,488,0x01E8,Grn Apricorn*,Items pocket,488,0x01E8,Grn Apricorn,Items pocket,485,0x01E5,Red Apricorn,Items pocket,488,0x01E8,Green Apricorn,Items pocket,488,0x01E8,Green Apricorn,Unknown pocket
,,,,,,,,,,,,,,489,0x01E9,unknown,Unknown pocket,489,0x01E9,unknown,Unknown pocket,489,0x01E9,Pnk Apricorn*,Items pocket,489,0x01E9,Pnk Apricorn,Items pocket,486,0x01E6,Blue Apricorn,Items pocket,489,0x01E9,Pink Apricorn,Items pocket,489,0x01E9,Pink Apricorn,Unknown pocket
,,,,,,,,,,,,,,490,0x01EA,unknown,Unknown pocket,490,0x01EA,unknown,Unknown pocket,490,0x01EA,Wht Apricorn*,Items pocket,490,0x01EA,Wht Apricorn,Items pocket,487,0x01E7,Yellow Apricorn,Items pocket,490,0x01EA,White Apricorn,Items pocket,490,0x01EA,White Apricorn,Unknown pocket
,,,,,,,,,,,,,,491,0x01EB,unknown,Unknown pocket,491,0x01EB,unknown,Unknown pocket,491,0x01EB,Blk Apricorn*,Items pocket,491,0x01EB,Blk Apricorn,Items pocket,488,0x01E8,Green Apricorn,Items pocket,491,0x01EB,Black Apricorn,Items pocket,491,0x01EB,Black Apricorn,Unknown pocket
,,,,,,,,,,,,,,492,0x01EC,unknown,Unknown pocket,492,0x01EC,unknown,Unknown pocket,492,0x01EC,Fast Ball*,Poké Balls pocket,492,0x01EC,Fast Ball,Poké Balls pocket,489,0x01E9,Pink Apricorn,Items pocket,492,0x01EC,Fast Ball,Items pocket,492,0x01EC,Fast Ball,Unknown pocket
,,,,,,,,,,,,,,493,0x01ED,unknown,Unknown pocket,493,0x01ED,unknown,Unknown pocket,493,0x01ED,Level Ball*,Poké Balls pocket,493,0x01ED,Level Ball,Poké Balls pocket,490,0x01EA,White Apricorn,Items pocket,493,0x01ED,Level Ball,Items pocket,493,0x01ED,Level Ball,Unknown pocket
,,,,,,,,,,,,,,494,0x01EE,unknown,Unknown pocket,494,0x01EE,unknown,Unknown pocket,494,0x01EE,Lure Ball*,Poké Balls pocket,494,0x01EE,Lure Ball,Poké Balls pocket,491,0x01EB,Black Apricorn,Items pocket,494,0x01EE,Lure Ball,Items pocket,494,0x01EE,Lure Ball,Unknown pocket
,,,,,,,,,,,,,,495,0x01EF,unknown,Unknown pocket,495,0x01EF,unknown,Unknown pocket,495,0x01EF,Heavy Ball*,Poké Balls pocket,495,0x01EF,Heavy Ball,Poké Balls pocket,492,0x01EC,Fast Ball,Items pocket,495,0x01EF,Heavy Ball,Items pocket,495,0x01EF,Heavy Ball,Unknown pocket
,,,,,,,,,,,,,,496,0x01F0,unknown,Unknown pocket,496,0x01F0,unknown,Unknown pocket,496,0x01F0,Love Ball*,Poké Balls pocket,496,0x01F0,Love Ball,Poké Balls pocket,493,0x01ED,Level Ball,Items pocket,496,0x01F0,Love Ball,Items pocket,496,0x01F0,Love Ball,Unknown pocket
,,,,,,,,,,,,,,497,0x01F1,unknown,Unknown pocket,497,0x01F1,unknown,Unknown pocket,497,0x01F1,Friend Ball*,Poké Balls pocket,497,0x01F1,Friend Ball,Poké Balls pocket,494,0x01EE,Lure Ball,Items pocket,497,0x01F1,Friend Ball,Items pocket,497,0x01F1,Friend Ball,Unknown pocket
,,,,,,,,,,,,,,498,0x01F2,unknown,Unknown pocket,498,0x01F2,unknown,Unknown pocket,498,0x01F2,Moon Ball*,Poké Balls pocket,498,0x01F2,Moon Ball,Poké Balls pocket,495,0x01EF,Heavy Ball,Items pocket,498,0x01F2,Moon Ball,Items pocket,498,0x01F2,Moon Ball,Unknown pocket
,,,,,,,,,,,,,,499,0x01F3,unknown,Unknown pocket,499,0x01F3,unknown,Unknown pocket,499,0x01F3,Sport Ball*,Poké Balls pocket,499,0x01F3,Sport Ball,Poké Balls pocket,496,0x01F0,Love Ball,Items pocket,499,0x01F3,Sport Ball,Items pocket,499,0x01F3,Sport Ball,Unknown pocket
,,,,,,,,,,,,,,500,0x01F4,Jail Key,Key items pocket,500,0x01F4,Safe Key,Key items pocket,500,0x01F4,Park Ball*,Poké Balls pocket,500,0x01F4,Park Ball,Poké Balls pocket,497,0x01F1,Friend Ball,Items pocket,500,0x01F4,Park Ball,Items pocket,500,0x01F4,Park Ball,Unknown pocket
,,,,,,,,,,,,,,501,0x01F5,Elevator Key,Key items pocket,501,0x01F5,Elevator Key,Key items pocket,501,0x01F5,Photo Album*,Key items pocket,501,0x01F5,Photo Album,Key items pocket,498,0x01F2,Moon Ball,Items pocket,501,0x01F5,Photo Album,Key items pocket,501,0x01F5,Photo Album,Unknown pocket
,,,,,,,,,,,,,,502,0x01F6,Small Tablet,Key items pocket,502,0x01F6,Bonsly Card,Key items pocket,502,0x01F6,GB Sounds*,Key items pocket,502,0x01F6,GB Sounds,Key items pocket,499,0x01F3,Sport Ball,Items pocket,502,0x01F6,GB Sounds,Key items pocket,502,0x01F6,GB Sounds,Unknown pocket
,,,,,,,,,,,,,,503,0x01F7,F-Disk,Key items pocket,503,0x01F7,Machine Part,Key items pocket,503,0x01F7,Tidal Bell*,Key items pocket,503,0x01F7,Tidal Bell,Key items pocket,500,0x01F4,Park Ball,Items pocket,503,0x01F7,Tidal Bell,Key items pocket,503,0x01F7,Tidal Bell,Unknown pocket
,,,,,,,,,,,,,,504,0x01F8,R-Disk,Key items pocket,504,0x01F8,Gonzap's Key,Key items pocket,504,0x01F8,RageCandyBar*,Key items pocket,504,0x01F8,RageCandyBar,Medicine pocket,501,0x01F5,Photo Album,Key items pocket,504,0x01F8,Rage Candy Bar,Medicine pocket,504,0x01F8,Rage Candy Bar,Unknown pocket
,,,,,,,,,,,,,,505,0x01F9,L-Disk,Key items pocket,505,0x01F9,Data ROM,Key items pocket,505,0x01F9,Data Card 01*,Items pocket,505,0x01F9,Data Card 01,Items pocket,502,0x01F6,GB Sounds,Key items pocket,505,0x01F9,Data Card 01,Items pocket,505,0x01F9,Data Card 01,Unknown pocket
,,,,,,,,,,,,,,506,0x01FA,D-Disk,Key items pocket,506,0x01FA,ID Card,Key items pocket,506,0x01FA,Data Card 02*,Items pocket,506,0x01FA,Data Card 02,Items pocket,503,0x01F7,Tidal Bell,Key items pocket,506,0x01FA,Data Card 02,Items pocket,506,0x01FA,Data Card 02,Unknown pocket
,,,,,,,,,,,,,,507,0x01FB,U-Disk,Key items pocket,507,0x01FB,Music Disc,Key items pocket,507,0x01FB,Data Card 03*,Items pocket,507,0x01FB,Data Card 03,Items pocket,504,0x01F8,Rage Candy Bar,Medicine pocket,507,0x01FB,Data Card 03,Items pocket,507,0x01FB,Data Card 03,Unknown pocket
,,,,,,,,,,,,,,508,0x01FC,Subway Key,Key items pocket,508,0x01FC,System Lever,Key items pocket,508,0x01FC,Data Card 04*,Items pocket,508,0x01FC,Data Card 04,Items pocket,505,0x01F9,Data Card 01,Items pocket,508,0x01FC,Data Card 04,Items pocket,508,0x01FC,Data Card 04,Unknown pocket
,,,,,,,,,,,,,,509,0x01FD,Maingate Key,Key items pocket,509,0x01FD,Mayor's Note,Key items pocket,509,0x01FD,Data Card 05*,Items pocket,509,0x01FD,Data Card 05,Items pocket,506,0x01FA,Data Card 02,Items pocket,509,0x01FD,Data Card 05,Items pocket,509,0x01FD,Data Card 05,Unknown pocket
,,,,,,,,,,,,,,510,0x01FE,Card Key,Key items pocket,510,0x01FE,Miror Radar,Key items pocket,510,0x01FE,Data Card 06*,Items pocket,510,0x01FE,Data Card 06,Items pocket,507,0x01FB,Data Card 03,Items pocket,510,0x01FE,Data Card 06,Items pocket,510,0x01FE,Data Card 06,Unknown pocket
,,,,,,,,,,,,,,511,0x01FF,Down St. Key,Key items pocket,511,0x01FF,Poké Snack,Items pocket,511,0x01FF,Data Card 07*,Items pocket,511,0x01FF,Data Card 07,Items pocket,508,0x01FC,Data Card 04,Items pocket,511,0x01FF,Data Card 07,Items pocket,511,0x01FF,Data Card 07,Unknown pocket
,,,,,,,,,,,,,,512,0x0200,DNA Sample,Key items pocket,512,0x0200,Cologne Case,Key items pocket,512,0x0200,Data Card 08*,Items pocket,512,0x0200,Data Card 08,Items pocket,509,0x01FD,Data Card 05,Items pocket,512,0x0200,Data Card 08,Items pocket,512,0x0200,Data Card 08,Unknown pocket
,,,,,,,,,,,,,,513,0x0201,DNA Sample,Key items pocket,513,0x0201,Joy Scent,Unknown pocket,513,0x0201,Data Card 09*,Items pocket,513,0x0201,Data Card 09,Items pocket,510,0x01FE,Data Card 06,Items pocket,513,0x0201,Data Card 09,Items pocket,513,0x0201,Data Card 09,Unknown pocket
,,,,,,,,,,,,,,514,0x0202,DNA Sample,Key items pocket,514,0x0202,Excite Scent,Unknown pocket,514,0x0202,Data Card 10*,Items pocket,514,0x0202,Data Card 10,Items pocket,511,0x01FF,Data Card 07,Items pocket,514,0x0202,Data Card 10,Items pocket,514,0x0202,Data Card 10,Unknown pocket
,,,,,,,,,,,,,,515,0x0203,DNA Sample,Key items pocket,515,0x0203,Vivid Scent,Unknown pocket,515,0x0203,Data Card 11*,Items pocket,515,0x0203,Data Card 11,Items pocket,512,0x0200,Data Card 08,Items pocket,515,0x0203,Data Card 11,Items pocket,515,0x0203,Data Card 11,Unknown pocket
,,,,,,,,,,,,,,516,0x0204,DNA Sample,Key items pocket,516,0x0204,Sun Shard,Key items pocket,516,0x0204,Data Card 12*,Items pocket,516,0x0204,Data Card 12,Items pocket,513,0x0201,Data Card 09,Items pocket,516,0x0204,Data Card 12,Items pocket,516,0x0204,Data Card 12,Unknown pocket
,,,,,,,,,,,,,,517,0x0205,DNA Sample,Key items pocket,517,0x0205,Moon Shard,Key items pocket,517,0x0205,Data Card 13*,Items pocket,517,0x0205,Data Card 13,Items pocket,514,0x0202,Data Card 10,Items pocket,517,0x0205,Data Card 13,Items pocket,517,0x0205,Data Card 13,Unknown pocket
,,,,,,,,,,,,,,518,0x0206,DNA Sample,Key items pocket,518,0x0206,Bonsly Photo,Key items pocket,518,0x0206,Data Card 14*,Items pocket,518,0x0206,Data Card 14,Items pocket,515,0x0203,Data Card 11,Items pocket,518,0x0206,Data Card 14,Items pocket,518,0x0206,Data Card 14,Unknown pocket
,,,,,,,,,,,,,,519,0x0207,DNA Sample,Key items pocket,519,0x0207,Cry Analyzer,Key items pocket,519,0x0207,Data Card 15*,Items pocket,519,0x0207,Data Card 15,Items pocket,516,0x0204,Data Card 12,Items pocket,519,0x0207,Data Card 15,Items pocket,519,0x0207,Data Card 15,Unknown pocket
,,,,,,,,,,,,,,520,0x0208,DNA Sample,Key items pocket,520,0x0208,unknown,Unknown pocket,520,0x0208,Data Card 16*,Items pocket,520,0x0208,Data Card 16,Items pocket,517,0x0205,Data Card 13,Items pocket,520,0x0208,Data Card 16,Items pocket,520,0x0208,Data Card 16,Unknown pocket
,,,,,,,,,,,,,,521,0x0209,DNA Sample,Key items pocket,521,0x0209,unknown,Unknown pocket,521,0x0209,Data Card 17*,Items pocket,521,0x0209,Data Card 17,Items pocket,518,0x0206,Data Card 14,Items pocket,521,0x0209,Data Card 17,Items pocket,521,0x0209,Data Card 17,Unknown pocket
,,,,,,,,,,,,,,522,0x020A,DNA Sample,Key items pocket,522,0x020A,unknown,Unknown pocket,522,0x020A,Data Card 18*,Items pocket,522,0x020A,Data Card 18,Items pocket,519,0x0207,Data Card 15,Items pocket,522,0x020A,Data Card 18,Items pocket,522,0x020A,Data Card 18,Unknown pocket
,,,,,,,,,,,,,,523,0x020B,DNA Sample,Key items pocket,523,0x020B,Krane Memo 1,Key items pocket,523,0x020B,Data Card 19*,Items pocket,523,0x020B,Data Card 19,Items pocket,520,0x0208,Data Card 16,Items pocket,523,0x020B,Data Card 19,Items pocket,523,0x020B,Data Card 19,Unknown pocket
,,,,,,,,,,,,,,524,0x020C,DNA Sample,Key items pocket,524,0x020C,Krane Memo 2,Key items pocket,524,0x020C,Data Card 20*,Items pocket,524,0x020C,Data Card 20,Items pocket,521,0x0209,Data Card 17,Items pocket,524,0x020C,Data Card 20,Items pocket,524,0x020C,Data Card 20,Unknown pocket
,,,,,,,,,,,,,,525,0x020D,DNA Sample,Key items pocket,525,0x020D,Krane Memo 3,Key items pocket,525,0x020D,Data Card 21*,Items pocket,525,0x020D,Data Card 21,Items pocket,522,0x020A,Data Card 18,Items pocket,525,0x020D,Data Card 21,Items pocket,525,0x020D,Data Card 21,Unknown pocket
,,,,,,,,,,,,,,526,0x020E,DNA Sample,Key items pocket,526,0x020E,Krane Memo 4,Key items pocket,526,0x020E,Data Card 22*,Items pocket,526,0x020E,Data Card 22,Items pocket,523,0x020B,Data Card 19,Items pocket,526,0x020E,Data Card 22,Items pocket,526,0x020E,Data Card 22,Unknown pocket
,,,,,,,,,,,,,,527,0x020F,DNA Sample,Key items pocket,527,0x020F,Krane Memo 5,Key items pocket,527,0x020F,Data Card 23*,Items pocket,527,0x020F,Data Card 23,Items pocket,524,0x020C,Data Card 20,Items pocket,527,0x020F,Data Card 23,Items pocket,527,0x020F,Data Card 23,Unknown pocket
,,,,,,,,,,,,,,528,0x0210,DNA Sample,Key items pocket,528,0x0210,Voice Case 1,Key items pocket,528,0x0210,Data Card 24*,Items pocket,528,0x0210,Data Card 24,Items pocket,525,0x020D,Data Card 21,Items pocket,528,0x0210,Data Card 24,Items pocket,528,0x0210,Data Card 24,Unknown pocket
,,,,,,,,,,,,,,529,0x0211,DNA Sample,Key items pocket,529,0x0211,Voice Case 2,Key items pocket,529,0x0211,Data Card 25*,Items pocket,529,0x0211,Data Card 25,Items pocket,526,0x020E,Data Card 22,Items pocket,529,0x0211,Data Card 25,Items pocket,529,0x0211,Data Card 25,Unknown pocket
,,,,,,,,,,,,,,530,0x0212,Data ROM,Key items pocket,530,0x0212,Voice Case 3,Key items pocket,530,0x0212,Data Card 26*,Items pocket,530,0x0212,Data Card 26,Items pocket,527,0x020F,Data Card 23,Items pocket,530,0x0212,Data Card 26,Items pocket,530,0x0212,Data Card 26,Unknown pocket
,,,,,,,,,,,,,,531,0x0213,Steel Teeth,Key items pocket,531,0x0213,Voice Case 4,Key items pocket,531,0x0213,Data Card 27*,Items pocket,531,0x0213,Data Card 27,Items pocket,528,0x0210,Data Card 24,Items pocket,531,0x0213,Data Card 27,Items pocket,531,0x0213,Data Card 27,Unknown pocket
,,,,,,,,,,,,,,532,0x0214,Gear,Key items pocket,532,0x0214,Voice Case 5,Key items pocket,532,0x0214,Jade Orb*,Key items pocket,532,0x0214,Jade Orb,Key items pocket,529,0x0211,Data Card 25,Items pocket,532,0x0214,Jade Orb,Key items pocket,532,0x0214,Jade Orb,Unknown pocket
,,,,,,,,,,,,,,533,0x0215,Red ID Badge,Key items pocket,533,0x0215,Disc Case,Key items pocket,533,0x0215,Lock Capsule*,Key items pocket,533,0x0215,Lock Capsule,Key items pocket,530,0x0212,Data Card 26,Items pocket,533,0x0215,Lock Capsule,Key items pocket,533,0x0215,Lock Capsule,Unknown pocket
,,,,,,,,,,,,,,534,0x0216,Grn ID Badge,Key items pocket,534,0x0216,Battle CD 01,Unknown pocket,534,0x0216,Red Orb*,Key items pocket,534,0x0216,Red Orb,Key items pocket,531,0x0213,Data Card 27,Items pocket,534,0x0216,Red Orb,Items pocket,534,0x0216,Red Orb,Unknown pocket
,,,,,,,,,,,,,,535,0x0217,Blu ID Badge,Key items pocket,535,0x0217,Battle CD 02,Unknown pocket,535,0x0217,Blue Orb*,Key items pocket,535,0x0217,Blue Orb,Key items pocket,532,0x0214,Jade Orb,Key items pocket,535,0x0217,Blue Orb,Items pocket,535,0x0217,Blue Orb,Unknown pocket
,,,,,,,,,,,,,,536,0x0218,Ylw ID Badge,Key items pocket,536,0x0218,Battle CD 03,Unknown pocket,536,0x0218,Enigma Stone*,Key items pocket,536,0x0218,Enigma Stone,Key items pocket,533,0x0215,Lock Capsule,Key items pocket,536,0x0218,Enigma Stone,Key items pocket,536,0x0218,Enigma Stone,Unknown pocket
,,,,,,,,,,,,,,537,0x0219,Time Flute,Items pocket,537,0x0219,Battle CD 04,Unknown pocket,,,,,537,0x0219,Prism Scale,Items pocket,534,0x0216,Red Orb*,Key items pocket,537,0x0219,Prism Scale,Items pocket,537,0x0219,Prism Scale,Unknown pocket
,,,,,,,,,,,,,,538,0x021A,Ein File S,Key items pocket,538,0x021A,Battle CD 05,Unknown pocket,,,,,538,0x021A,Eviolite,Items pocket,534,0x0216,Red Orb*,Items pocket,538,0x021A,Eviolite,Items pocket,538,0x021A,Eviolite,Unknown pocket
,,,,,,,,,,,,,,539,0x021B,Ein File H,Key items pocket,539,0x021B,Battle CD 06,Unknown pocket,,,,,539,0x021B,Float Stone,Items pocket,535,0x0217,Blue Orb*,Key items pocket,539,0x021B,Float Stone,Items pocket,539,0x021B,Float Stone,Unknown pocket
,,,,,,,,,,,,,,540,0x021C,Ein File C,Key items pocket,540,0x021C,Battle CD 07,Unknown pocket,,,,,540,0x021C,Rocky Helmet,Items pocket,535,0x0217,Blue Orb*,Items pocket,540,0x021C,Rocky Helmet,Items pocket,540,0x021C,Rocky Helmet,Unknown pocket
,,,,,,,,,,,,,,541,0x021D,Ein File P,Key items pocket,541,0x021D,Battle CD 08,Unknown pocket,,,,,541,0x021D,Air Balloon,Items pocket,536,0x0218,Enigma Stone,Key items pocket,541,0x021D,Air Balloon,Items pocket,541,0x021D,Air Balloon,Unknown pocket
,,,,,,,,,,,,,,542,0x021E,Cologne Case,Unknown pocket,542,0x021E,Battle CD 09,Unknown pocket,,,,,542,0x021E,Red Card,Items pocket,537,0x0219,Prism Scale,Items pocket,542,0x021E,Red Card,Items pocket,542,0x021E,Red Card,Unknown pocket
,,,,,,,,,,,,,,543,0x021F,Joy Scent,Unknown pocket,543,0x021F,Battle CD 10,Unknown pocket,,,,,543,0x021F,Ring Target,Items pocket,538,0x021A,Eviolite,Items pocket,543,0x021F,Ring Target,Items pocket,543,0x021F,Ring Target,Unknown pocket
,,,,,,,,,,,,,,544,0x0220,Excite Scent,Unknown pocket,544,0x0220,Battle CD 11,Unknown pocket,,,,,544,0x0220,Binding Band,Items pocket,539,0x021B,Float Stone,Items pocket,544,0x0220,Binding Band,Items pocket,544,0x0220,Binding Band,Unknown pocket
,,,,,,,,,,,,,,545,0x0221,Vivid Scent,Key items pocket,545,0x0221,Battle CD 12,Unknown pocket,,,,,545,0x0221,Absorb Bulb,Items pocket,540,0x021C,Rocky Helmet,Items pocket,545,0x0221,Absorb Bulb,Items pocket,545,0x0221,Absorb Bulb,Unknown pocket
,,,,,,,,,,,,,,546,0x0222,Powerup Part,Key items pocket,546,0x0222,Battle CD 13,Unknown pocket,,,,,546,0x0222,Cell Battery,Items pocket,541,0x021D,Air Balloon,Items pocket,546,0x0222,Cell Battery,Items pocket,546,0x0222,Cell Battery,Unknown pocket
